date,product,region,sales_amount,units_sold,customer_satisfaction,delivery_time_days,is_promotional
2034-06-12,Smartphone,West,1007.72,48,3.2,4,False
2034-06-13,Headphones,Central,1896.07,26,4.3,1,True
2034-06-14,Headphones,Central,726.14,9,3.5,8,False
2034-06-15,Smartphone,East,1350.61,34,3.2,5,True
2034-06-16,Smartwatch,Central,1218.48,31,3.8,3,False
2034-06-17,Laptop,East,384.28,42,4.8,5,True
2034-06-18,Tablet,Central,571.52,7,3.7,7,True
2034-06-19,Headphones,West,1867.29,9,4.4,9,True
2034-06-20,Tablet,South,451.18,40,4.8,9,True
2034-06-21,Smartwatch,South,1420.52,26,3.3,7,True
2034-06-22,Headphones,East,1932.92,33,4.2,9,True
2034-06-23,Tablet,Central,327.06,33,4.8,9,False
2034-06-24,Smartwatch,North,858.45,40,3.4,3,True
2034-06-25,Laptop,West,525.47,4,5.0,5,False
2034-06-26,Smartwatch,Central,520.97,28,3.7,2,False
2034-06-27,Headphones,North,326.07,4,3.4,5,False
2034-06-28,Smartphone,West,1334.15,47,4.7,7,True
2034-06-29,Laptop,West,1518.05,34,3.9,5,True
2034-06-30,Tablet,South,1385.91,49,4.3,8,False
2034-07-01,Headphones,East,1856.85,40,4.0,2,True
2034-07-02,Smartphone,Central,376.79,48,4.3,6,True
2034-07-03,Smartwatch,West,707.71,6,3.1,6,True
2034-07-04,Smartphone,Central,754.69,33,3.7,4,True
2034-07-05,Headphones,West,540.96,5,4.3,1,True
2034-07-06,Headphones,South,370.19,19,3.7,6,True
2034-07-07,Smartphone,East,1024.74,18,4.6,9,True
2034-07-08,Smartwatch,North,1685.44,3,4.9,1,False
2034-07-09,Smartphone,North,1913.63,34,3.1,6,True
2034-07-10,Headphones,South,345.75,2,4.7,4,False
2034-07-11,Headphones,West,1664.0,1,3.3,9,True
2034-07-12,Tablet,South,1666.7,35,4.8,9,False
2034-07-13,Tablet,East,839.06,4,4.9,7,True
2034-07-14,Laptop,North,309.06,35,4.1,1,True
2034-07-15,Headphones,Central,1981.02,8,4.0,3,True
2034-07-16,Tablet,North,1345.63,44,4.5,1,True
2034-07-17,Smartphone,East,1966.17,29,4.8,5,False
2034-07-18,Smartwatch,West,1018.95,36,3.5,7,True
2034-07-19,Smartphone,South,850.87,14,3.8,5,True
2034-07-20,Smartwatch,North,569.65,42,3.8,3,True
2034-07-21,Tablet,North,1968.79,49,4.7,5,True
2034-07-22,Laptop,Central,581.19,30,3.3,9,True
2034-07-23,Smartphone,South,145.15,7,4.2,3,False
2034-07-24,Smartphone,Central,1073.69,13,3.7,6,False
2034-07-25,Smartphone,Central,816.4,22,4.8,2,False
2034-07-26,Smartwatch,West,596.63,45,3.7,4,True
2034-07-27,Tablet,North,1305.76,2,5.0,7,True
2034-07-28,Smartphone,South,792.11,8,3.0,9,False
2034-07-29,Smartphone,West,864.28,21,3.5,4,False
2034-07-30,Laptop,West,143.79,20,3.9,3,True
2034-07-31,Laptop,West,1219.23,11,3.5,7,True
2034-08-01,Tablet,East,331.93,34,4.5,2,False
2034-08-02,Tablet,East,506.23,44,4.6,4,True
2034-08-03,Headphones,West,1462.52,5,4.4,5,False
2034-08-04,Laptop,East,695.16,48,4.9,3,True
2034-08-05,Headphones,South,410.1,30,3.9,5,False
2034-08-06,Smartwatch,North,1197.11,33,5.0,2,True
2034-08-07,Headphones,South,508.32,12,3.2,8,True
2034-08-08,Smartphone,North,614.86,5,4.7,5,False
2034-08-09,Headphones,East,1280.54,1,3.1,8,True
2034-08-10,Tablet,South,1505.74,35,4.1,3,False
2034-08-11,Smartwatch,Central,1505.35,25,4.0,2,False
2034-08-12,Smartphone,West,1016.26,4,4.7,9,False
2034-08-13,Headphones,North,963.16,9,4.4,5,False
2034-08-14,Smartwatch,North,1596.53,49,3.9,8,True
2034-08-15,Smartwatch,Central,466.77,44,4.8,5,False
2034-08-16,Smartphone,Central,389.18,3,4.8,6,False
2034-08-17,Headphones,West,1362.92,30,3.0,2,False
2034-08-18,Smartwatch,East,878.06,20,4.7,1,True
2034-08-19,Smartwatch,South,1449.0,10,4.1,2,True
2034-08-20,Laptop,South,587.54,20,4.7,2,True
2034-08-21,Smartwatch,South,717.26,40,3.4,9,False
2034-08-22,Laptop,East,1803.69,3,3.3,7,True
2034-08-23,Headphones,West,901.15,11,4.4,5,True
2034-08-24,Headphones,South,1222.81,15,3.6,9,True
2034-08-25,Headphones,North,302.7,28,4.1,8,False
2034-08-26,Tablet,North,439.78,44,4.4,7,True
2034-08-27,Headphones,North,168.19,35,4.2,5,True
2034-08-28,Smartwatch,Central,906.3,7,4.4,8,True
2034-08-29,Smartphone,Central,1978.95,33,4.2,5,False
2034-08-30,Laptop,East,1760.36,42,3.8,5,True
2034-08-31,Tablet,South,1302.53,49,3.2,5,True
2034-09-01,Headphones,Central,1736.08,38,4.7,2,True
2034-09-02,Headphones,North,1228.92,19,4.7,9,True
2034-09-03,Smartphone,Central,800.66,44,3.0,6,True
2034-09-04,Smartphone,North,429.74,29,4.7,2,True
2034-09-05,Tablet,South,1340.79,2,3.3,1,False
2034-09-06,Laptop,East,466.8,44,3.7,4,True
2034-09-07,Headphones,West,893.11,19,3.8,4,True
2034-09-08,Tablet,West,1669.02,9,4.4,5,True
2034-09-09,Smartwatch,North,345.54,6,3.2,4,False
2034-09-10,Smartwatch,Central,345.14,17,4.7,1,True
2034-09-11,Tablet,Central,526.36,2,4.9,2,False
2034-09-12,Headphones,North,1148.64,39,4.9,6,False
2034-09-13,Tablet,South,578.27,6,3.2,9,True
2034-09-14,Headphones,North,1056.08,14,4.8,8,True
2034-09-15,Smartphone,South,673.77,49,4.1,7,True
2034-09-16,Tablet,East,1061.86,26,4.5,7,False
2034-09-17,Headphones,East,627.5,18,4.9,1,False
2034-09-18,Tablet,North,1962.02,6,4.3,5,False
2034-09-19,Tablet,East,1036.16,12,3.9,4,False
2034-09-20,Headphones,Central,1512.92,38,4.1,5,True
2034-09-21,Headphones,South,1431.04,22,4.4,6,True
2034-09-22,Laptop,West,1032.06,14,4.9,6,False
2034-09-23,Tablet,West,553.84,13,4.8,5,False
2034-09-24,Smartwatch,East,1070.36,9,4.2,3,False
2034-09-25,Tablet,South,1393.85,42,3.4,3,True
2034-09-26,Tablet,Central,973.85,32,3.7,8,False
2034-09-27,Headphones,West,255.66,10,3.7,8,False
2034-09-28,Tablet,Central,134.17,27,3.6,8,False
2034-09-29,Tablet,Central,722.97,14,4.5,7,True
2034-09-30,Smartwatch,West,385.43,9,4.7,5,False
2034-10-01,Headphones,West,1821.76,9,3.6,6,False
2034-10-02,Tablet,East,434.08,26,4.7,6,True
2034-10-03,Smartphone,South,849.14,32,4.5,9,False
2034-10-04,Laptop,North,1452.95,41,3.9,5,True
2034-10-05,Smartwatch,South,1649.3,35,4.4,7,False
2034-10-06,Tablet,North,1007.65,26,4.5,9,False
2034-10-07,Smartphone,West,444.16,41,4.1,9,False
2034-10-08,Tablet,Central,614.7,45,3.9,1,True
2034-10-09,Tablet,South,896.04,42,3.2,7,False
2034-10-10,Headphones,Central,792.73,3,3.0,9,True
2034-10-11,Headphones,South,762.48,30,4.9,4,True
2034-10-12,Headphones,South,350.52,29,3.5,3,False
2034-10-13,Smartphone,Central,1835.29,20,4.3,1,False
2034-10-14,Tablet,East,156.54,4,4.9,7,True
2034-10-15,Laptop,West,936.0,14,4.6,8,False
2034-10-16,Smartwatch,East,1962.61,45,3.2,9,True
2034-10-17,Headphones,East,1353.48,39,4.6,3,False
2034-10-18,Headphones,South,775.28,21,4.5,3,True
2034-10-19,Tablet,West,377.59,7,3.7,1,True
2034-10-20,Tablet,South,1931.36,6,4.4,5,True
2034-10-21,Smartphone,North,126.57,40,4.7,8,True
2034-10-22,Smartphone,South,1394.64,6,3.6,7,True
2034-10-23,Headphones,Central,1772.26,25,4.7,7,False
2034-10-24,Tablet,South,147.8,4,3.2,4,True
2034-10-25,Laptop,North,1477.83,37,4.1,1,True
2034-10-26,Smartwatch,South,1997.79,25,3.5,7,False
2034-10-27,Tablet,North,1315.32,18,4.5,3,True
2034-10-28,Tablet,West,887.89,34,3.3,5,True
2034-10-29,Smartphone,South,1761.36,25,3.7,9,True
2034-10-30,Smartwatch,North,1152.94,22,3.3,3,False
2034-10-31,Headphones,West,1523.94,46,4.6,2,False
2034-11-01,Tablet,Central,1216.78,14,3.3,8,True
2034-11-02,Headphones,East,172.75,37,4.4,2,False
2034-11-03,Tablet,North,504.98,11,4.4,6,True
2034-11-04,Headphones,Central,249.65,27,3.3,6,False
2034-11-05,Smartwatch,West,302.71,26,4.1,2,False
2034-11-06,Smartphone,Central,129.27,35,4.0,5,False
2034-11-07,Smartwatch,South,900.21,16,4.2,1,False
2034-11-08,Laptop,East,439.44,40,4.9,7,False
2034-11-09,Smartphone,North,1725.82,20,3.2,2,False
2034-11-10,Smartwatch,West,1525.07,15,4.6,9,False
2034-11-11,Laptop,East,1189.04,14,4.7,1,False
2034-11-12,Tablet,West,1029.14,46,3.3,4,True
2034-11-13,Tablet,Central,586.15,8,4.3,6,True
2034-11-14,Headphones,West,1002.41,24,4.4,3,False
2034-11-15,Smartphone,West,1318.34,33,4.1,6,True
2034-11-16,Tablet,Central,1586.23,16,4.0,4,False
2034-11-17,Smartphone,Central,255.2,27,3.6,2,True
2034-11-18,Tablet,East,1446.08,28,4.4,5,True
2034-11-19,Headphones,North,1511.19,44,3.6,8,True
2034-11-20,Smartwatch,Central,1162.05,14,3.9,2,False
2034-11-21,Headphones,East,507.21,9,4.7,6,True
2034-11-22,Laptop,West,1124.45,46,3.2,8,True
2034-11-23,Tablet,West,1055.14,13,4.1,6,False
2034-11-24,Laptop,South,1003.85,22,4.0,5,True
2034-11-25,Laptop,Central,975.22,30,3.8,3,False
2034-11-26,Smartphone,East,310.57,32,4.2,8,False
2034-11-27,Tablet,East,447.5,16,3.0,2,False
2034-11-28,Laptop,North,284.93,25,4.0,9,False
2034-11-29,Smartwatch,East,560.71,49,4.0,8,False
2034-11-30,Laptop,Central,600.61,23,4.0,6,True
2034-12-01,Smartwatch,East,565.64,37,3.4,9,False
2034-12-02,Smartphone,South,500.77,28,3.4,6,True
2034-12-03,Laptop,West,1497.3,3,4.3,8,False
2034-12-04,Headphones,West,1655.27,23,3.2,5,True
2034-12-05,Smartphone,East,721.51,33,3.6,7,False
2034-12-06,Smartwatch,East,679.74,39,4.7,2,True
2034-12-07,Smartphone,East,1703.66,25,3.2,1,False
2034-12-08,Laptop,East,1285.46,25,3.9,8,True
2034-12-09,Tablet,South,657.53,39,4.3,5,True
2034-12-10,Tablet,Central,1455.86,21,3.3,9,False
2034-12-11,Smartwatch,South,754.73,31,3.6,7,True
2034-12-12,Smartwatch,South,1214.46,49,4.1,4,True
2034-12-13,Tablet,South,1986.0,30,3.7,5,True
2034-12-14,Smartwatch,West,673.03,39,3.2,3,False
2034-12-15,Smartphone,South,1868.0,45,3.5,5,True
2034-12-16,Headphones,East,709.24,45,3.2,4,True
2034-12-17,Headphones,South,1126.54,42,5.0,3,False
2034-12-18,Smartphone,East,973.97,34,3.5,8,True
2034-12-19,Headphones,Central,1588.0,38,4.1,4,True
2034-12-20,Laptop,West,216.08,7,3.9,4,False
2034-12-21,Smartphone,Central,1291.53,27,4.1,8,False
2034-12-22,Smartwatch,Central,1545.27,13,4.0,5,True
2034-12-23,Smartphone,West,997.08,29,4.5,5,True
2034-12-24,Tablet,East,300.06,23,4.7,5,False
2034-12-25,Smartwatch,East,565.13,8,3.6,6,True
2034-12-26,Tablet,East,1391.38,21,3.4,5,False
2034-12-27,Smartwatch,West,1801.33,13,5.0,1,False
2034-12-28,Headphones,South,901.06,26,4.7,1,False
2034-12-29,Smartphone,North,1164.78,43,3.7,6,False
2034-12-30,Laptop,South,533.93,10,4.8,2,True
2034-12-31,Smartwatch,South,883.21,29,4.3,3,True
2035-01-01,Smartwatch,Central,739.9,27,3.9,6,True
2035-01-02,Tablet,North,1345.5,4,4.7,2,False
2035-01-03,Headphones,East,1970.93,42,4.4,6,False
2035-01-04,Tablet,South,1645.28,31,4.7,6,True
2035-01-05,Tablet,West,465.11,17,3.8,2,True
2035-01-06,Headphones,South,1197.59,8,4.6,2,True
2035-01-07,Laptop,East,226.18,37,3.7,7,True
2035-01-08,Tablet,South,569.14,20,4.5,9,False
2035-01-09,Tablet,Central,427.21,47,3.9,1,False
2035-01-10,Smartwatch,Central,737.54,10,3.8,8,True
2035-01-11,Headphones,South,1389.75,44,4.6,4,True
2035-01-12,Smartphone,Central,1048.85,34,3.3,6,True
2035-01-13,Laptop,West,1872.53,39,4.9,3,True
2035-01-14,Laptop,North,504.22,11,4.0,1,False
2035-01-15,Headphones,South,792.0,47,4.3,1,True
2035-01-16,Smartwatch,West,726.72,12,3.8,5,True
2035-01-17,Smartwatch,West,548.33,10,4.3,4,False
2035-01-18,Headphones,West,1987.02,13,4.4,8,False
2035-01-19,Smartwatch,East,835.73,34,4.7,3,False
2035-01-20,Laptop,South,1886.97,30,4.7,3,False
2035-01-21,Laptop,South,841.9,15,3.7,2,True
2035-01-22,Smartphone,South,487.77,8,4.2,9,False
2035-01-23,Headphones,North,326.49,38,4.6,5,False
2035-01-24,Tablet,West,1725.57,36,4.5,9,True
2035-01-25,Tablet,South,160.99,40,4.8,7,False
2035-01-26,Smartphone,Central,1932.35,22,4.7,8,True
2035-01-27,Smartphone,East,894.56,5,4.4,7,True
2035-01-28,Smartwatch,North,570.01,32,4.5,5,False
2035-01-29,Smartphone,East,1273.15,20,4.6,2,False
2035-01-30,Smartphone,West,352.53,23,4.7,8,False
2035-01-31,Tablet,Central,237.08,40,3.7,5,True
2035-02-01,Smartwatch,West,1672.79,46,4.6,8,True
2035-02-02,Smartphone,South,906.87,49,4.9,5,True
2035-02-03,Smartphone,East,1084.68,2,3.5,1,False
2035-02-04,Smartwatch,Central,435.72,19,3.1,9,True
2035-02-05,Headphones,East,216.71,26,3.1,5,False
2035-02-06,Smartwatch,North,798.77,36,3.4,2,True
2035-02-07,Tablet,Central,1061.68,14,4.8,4,True
2035-02-08,Headphones,North,1554.32,7,3.3,1,True
2035-02-09,Laptop,Central,1052.0,16,4.5,4,False
2035-02-10,Smartwatch,South,1586.76,10,4.7,5,False
2035-02-11,Tablet,East,319.32,43,4.8,2,False
2035-02-12,Headphones,East,221.53,22,3.8,6,True
2035-02-13,Smartwatch,West,401.84,26,4.0,4,False
2035-02-14,Smartphone,Central,1566.82,5,3.6,5,False
2035-02-15,Smartwatch,Central,1542.73,12,3.3,5,True
2035-02-16,Laptop,North,368.6,24,3.4,4,False
2035-02-17,Smartwatch,Central,158.88,24,3.3,1,False
2035-02-18,Headphones,East,1402.04,15,3.8,5,True
2035-02-19,Headphones,Central,1725.04,24,3.3,4,True
2035-02-20,Smartwatch,West,1532.8,24,3.8,6,False
2035-02-21,Headphones,West,485.32,42,4.7,7,True
2035-02-22,Smartphone,East,1209.16,26,4.3,4,False
2035-02-23,Smartwatch,East,1538.99,34,4.3,3,True
2035-02-24,Smartphone,East,586.07,18,4.6,1,True
2035-02-25,Smartphone,Central,1102.67,43,3.1,2,False
2035-02-26,Tablet,Central,697.47,37,4.6,1,False
2035-02-27,Smartwatch,South,528.59,6,3.4,9,True
2035-02-28,Headphones,North,1942.22,45,3.7,4,False
2035-03-01,Smartphone,Central,1833.91,25,3.6,7,False
2035-03-02,Tablet,South,946.77,17,3.2,6,False
2035-03-03,Smartwatch,South,359.88,16,3.3,1,True
2035-03-04,Smartwatch,West,1483.02,29,4.9,2,False
2035-03-05,Laptop,Central,585.83,1,4.2,4,True
2035-03-06,Laptop,South,420.18,45,3.9,6,False
2035-03-07,Smartphone,West,824.91,42,4.5,5,True
2035-03-08,Laptop,North,1106.71,45,4.6,3,True
2035-03-09,Smartphone,West,285.14,20,3.2,9,True
2035-03-10,Headphones,North,1186.32,26,4.5,7,True
2035-03-11,Smartphone,East,129.16,21,4.9,6,False
2035-03-12,Laptop,East,1794.55,27,4.2,5,True
2035-03-13,Headphones,West,1849.41,36,4.2,8,False
2035-03-14,Laptop,East,1492.83,35,4.7,8,True
2035-03-15,Smartphone,Central,986.44,16,4.4,5,True
2035-03-16,Tablet,West,584.3,29,5.0,1,True
2035-03-17,Smartwatch,South,1513.81,7,3.6,3,True
2035-03-18,Laptop,Central,1870.41,7,4.7,4,True
2035-03-19,Smartphone,West,401.21,34,4.2,1,True
2035-03-20,Headphones,North,985.06,48,3.7,1,False
2035-03-21,Laptop,East,699.0,5,4.8,4,True
2035-03-22,Laptop,East,777.81,8,5.0,4,False
2035-03-23,Smartwatch,East,870.94,8,3.1,7,True
2035-03-24,Smartphone,West,1908.41,43,4.9,6,False
2035-03-25,Tablet,Central,591.41,29,3.4,1,False
2035-03-26,Headphones,North,1036.08,10,3.4,1,False
2035-03-27,Smartphone,East,1907.83,1,3.1,6,True
2035-03-28,Headphones,Central,1004.51,38,4.8,7,False
2035-03-29,Laptop,South,1740.84,28,4.5,2,False
2035-03-30,Smartwatch,South,211.65,7,3.1,3,True
2035-03-31,Smartwatch,North,1910.76,17,4.3,2,False
2035-04-01,Tablet,East,456.31,48,3.2,6,False
2035-04-02,Smartwatch,South,1961.88,46,4.5,1,False
2035-04-03,Laptop,Central,433.6,24,3.8,7,True
2035-04-04,Tablet,Central,944.3,35,3.1,2,False
2035-04-05,Smartphone,South,686.37,9,4.7,5,False
2035-04-06,Smartwatch,East,923.14,42,4.1,1,False
2035-04-07,Tablet,North,576.0,3,4.5,7,True
2035-04-08,Laptop,East,1934.1,44,4.3,5,False
2035-04-09,Headphones,West,680.88,4,3.9,5,False
2035-04-10,Headphones,South,1341.22,32,4.4,8,True
2035-04-11,Laptop,West,361.15,44,3.0,8,False
2035-04-12,Laptop,South,1666.34,13,3.7,8,False
2035-04-13,Headphones,North,1130.77,24,4.6,3,False
2035-04-14,Tablet,East,1960.95,7,4.5,8,False
2035-04-15,Headphones,East,904.46,19,4.8,5,True
2035-04-16,Laptop,South,471.35,27,4.2,1,True
2035-04-17,Smartwatch,Central,757.44,27,4.9,4,False
2035-04-18,Smartphone,West,1500.23,18,4.1,5,True
2035-04-19,Smartwatch,East,1352.3,30,4.0,8,False
2035-04-20,Smartwatch,East,1578.86,28,3.4,2,True
2035-04-21,Laptop,South,239.59,29,4.6,6,True
2035-04-22,Headphones,Central,1202.7,9,4.4,4,True
2035-04-23,Tablet,West,1871.12,39,3.9,3,True
2035-04-24,Smartwatch,Central,305.01,39,3.2,9,False
2035-04-25,Headphones,Central,279.24,21,3.3,5,True
2035-04-26,Tablet,South,1461.55,45,3.2,2,True
2035-04-27,Smartwatch,Central,698.85,38,3.8,3,True
2035-04-28,Tablet,West,1351.3,7,3.3,9,True
2035-04-29,Headphones,North,1136.23,45,4.7,8,True
2035-04-30,Smartphone,North,1973.53,25,4.8,6,False
2035-05-01,Headphones,West,1789.21,26,4.7,8,True
2035-05-02,Laptop,South,1388.34,6,4.2,1,True
2035-05-03,Tablet,East,597.18,49,4.2,2,False
2035-05-04,Smartphone,South,597.63,20,4.8,6,False
2035-05-05,Tablet,West,1776.26,18,3.8,5,False
2035-05-06,Tablet,Central,1212.15,20,3.1,1,True
2035-05-07,Smartwatch,North,1599.64,40,3.9,4,True
2035-05-08,Laptop,Central,954.74,18,4.1,8,True
2035-05-09,Tablet,South,295.84,47,4.1,9,True
2035-05-10,Headphones,West,732.1,1,3.3,1,False
2035-05-11,Headphones,North,406.18,33,4.6,2,False
2035-05-12,Smartwatch,West,1585.48,39,4.5,3,True
2035-05-13,Laptop,North,1430.97,48,3.5,7,True
2035-05-14,Laptop,North,267.98,23,4.1,5,True
2035-05-15,Headphones,North,1280.63,14,4.6,2,True
2035-05-16,Smartphone,South,1760.86,28,3.0,3,False
2035-05-17,Smartwatch,West,1424.99,21,3.6,8,True
2035-05-18,Smartwatch,East,1071.11,44,3.9,4,True
2035-05-19,Headphones,East,692.54,37,4.7,9,False
2035-05-20,Headphones,East,1785.48,7,4.6,6,True
2035-05-21,Smartphone,West,903.33,12,3.3,8,True
2035-05-22,Smartphone,Central,1725.25,37,3.9,6,True
2035-05-23,Laptop,West,1587.7,39,3.6,2,True
2035-05-24,Smartwatch,North,1650.83,28,3.8,8,False
2035-05-25,Smartwatch,Central,1980.62,7,4.1,7,False
2035-05-26,Headphones,North,1522.64,45,4.0,4,True
2035-05-27,Laptop,North,164.68,17,3.3,6,True
2035-05-28,Smartwatch,West,490.32,37,3.2,9,False
2035-05-29,Laptop,East,166.87,14,3.3,1,False
2035-05-30,Laptop,Central,460.84,43,4.7,9,False
2035-05-31,Headphones,South,216.74,4,3.0,4,True
2035-06-01,Laptop,East,1053.07,22,3.4,1,False
2035-06-02,Smartphone,South,153.59,49,4.9,8,False
2035-06-03,Smartphone,West,997.9,17,3.1,8,False
2035-06-04,Tablet,Central,1807.8,35,3.1,9,False
2035-06-05,Headphones,West,1522.29,46,3.8,1,True
2035-06-06,Tablet,South,1893.52,32,3.3,2,False
2035-06-07,Smartphone,North,530.63,38,4.1,6,False
2035-06-08,Tablet,West,1109.06,31,3.7,5,True
2035-06-09,Headphones,Central,705.3,25,3.4,3,True
2035-06-10,Headphones,West,1038.26,10,5.0,3,True
2035-06-11,Laptop,East,1158.44,49,3.7,9,False
2035-06-12,Smartwatch,West,168.75,2,4.3,1,False
2035-06-13,Laptop,South,543.19,27,4.7,4,False
2035-06-14,Headphones,West,1439.07,12,4.8,7,False
2035-06-15,Smartphone,Central,1568.56,16,3.8,5,False
2035-06-16,Smartphone,West,1181.96,16,5.0,9,True
2035-06-17,Laptop,West,614.58,3,4.4,8,False
2035-06-18,Headphones,Central,869.66,25,4.2,1,False
2035-06-19,Smartphone,West,282.47,18,4.4,8,True
2035-06-20,Headphones,Central,1911.04,39,3.7,5,False
2035-06-21,Smartphone,South,1750.49,42,3.8,6,True
2035-06-22,Headphones,Central,224.64,40,4.2,1,True
2035-06-23,Tablet,South,416.33,32,3.7,5,True
2035-06-24,Headphones,South,1204.08,49,4.5,4,False
2035-06-25,Headphones,Central,541.62,3,3.5,9,True
2035-06-26,Laptop,West,1875.36,8,4.6,4,True
2035-06-27,Tablet,East,1535.62,5,3.3,6,False
2035-06-28,Smartwatch,Central,619.25,20,3.4,3,True
2035-06-29,Laptop,West,111.59,44,4.5,9,False
2035-06-30,Smartwatch,South,1618.95,25,3.5,8,False
2035-07-01,Smartphone,North,905.77,6,4.6,9,True
2035-07-02,Smartwatch,East,1320.52,28,4.6,6,False
2035-07-03,Headphones,West,645.25,23,3.5,8,False
2035-07-04,Smartwatch,East,371.46,24,3.1,1,True
2035-07-05,Laptop,North,1383.09,10,3.3,1,True
2035-07-06,Laptop,North,955.62,10,4.5,4,True
2035-07-07,Smartwatch,North,546.82,33,4.7,1,True
2035-07-08,Laptop,Central,361.49,9,3.8,7,False
2035-07-09,Laptop,East,1202.91,18,3.3,4,True
2035-07-10,Smartwatch,Central,1478.54,3,3.2,1,False
2035-07-11,Tablet,North,639.39,33,3.4,1,False
2035-07-12,Tablet,West,1496.77,10,5.0,6,True
2035-07-13,Smartphone,North,447.93,27,3.3,6,False
2035-07-14,Laptop,Central,742.99,35,3.2,6,True
2035-07-15,Smartwatch,North,1515.28,18,4.6,9,True
2035-07-16,Laptop,North,1354.27,7,4.2,7,True
2035-07-17,Headphones,Central,613.99,7,4.1,7,True
2035-07-18,Laptop,Central,332.06,22,3.9,1,True
2035-07-19,Laptop,West,180.7,10,4.4,8,True
2035-07-20,Tablet,Central,1692.04,27,4.4,6,False
2035-07-21,Smartwatch,West,242.77,45,3.8,5,False
2035-07-22,Laptop,South,318.21,4,3.5,6,False
2035-07-23,Tablet,South,551.65,12,4.7,9,True
2035-07-24,Smartphone,Central,946.77,3,3.3,4,True
2035-07-25,Tablet,North,1600.6,48,4.1,7,True
2035-07-26,Tablet,East,570.21,43,4.4,3,True
2035-07-27,Tablet,North,1132.67,3,4.3,2,True
2035-07-28,Laptop,Central,271.71,25,4.2,3,False
2035-07-29,Laptop,West,982.57,26,4.3,7,False
2035-07-30,Smartphone,North,437.51,40,4.8,6,False
2035-07-31,Headphones,South,501.26,7,3.7,3,True
2035-08-01,Headphones,Central,796.97,46,4.3,4,True
2035-08-02,Headphones,North,1546.56,34,4.4,1,True
2035-08-03,Smartphone,North,1513.57,10,4.2,7,True
2035-08-04,Headphones,West,888.45,3,4.8,5,True
2035-08-05,Headphones,West,325.48,28,4.3,1,True
2035-08-06,Tablet,West,633.31,11,3.8,4,False
2035-08-07,Laptop,East,1060.18,32,4.7,4,False
2035-08-08,Laptop,Central,1751.88,8,4.0,7,False
2035-08-09,Tablet,Central,1939.68,20,4.1,6,True
2035-08-10,Tablet,South,1311.19,5,4.2,4,True
2035-08-11,Tablet,South,766.3,41,3.6,5,True
2035-08-12,Laptop,Central,1417.56,13,4.4,2,True
2035-08-13,Headphones,North,738.84,11,3.2,7,False
2035-08-14,Tablet,Central,1288.4,34,4.7,9,False
2035-08-15,Smartphone,East,563.16,44,4.5,9,False
2035-08-16,Tablet,South,607.28,3,3.7,7,False
2035-08-17,Smartwatch,South,242.93,15,3.5,7,True
2035-08-18,Tablet,South,898.27,33,3.8,8,False
2035-08-19,Laptop,Central,1274.53,43,4.6,5,False
2035-08-20,Tablet,South,1598.71,10,3.1,1,False
2035-08-21,Smartwatch,South,1639.66,3,3.9,3,False
2035-08-22,Smartphone,Central,1985.64,46,3.5,3,False
2035-08-23,Headphones,North,266.74,48,4.7,3,False
2035-08-24,Tablet,South,1036.96,41,3.8,5,True
2035-08-25,Smartwatch,South,1090.61,14,4.4,7,True
2035-08-26,Smartwatch,South,1628.61,33,3.7,9,False
2035-08-27,Smartphone,East,606.08,33,3.7,4,True
2035-08-28,Laptop,Central,231.81,36,3.7,8,True
2035-08-29,Tablet,South,696.14,23,4.4,6,True
2035-08-30,Smartwatch,East,1969.46,1,4.9,3,False
2035-08-31,Smartphone,North,1808.94,27,3.4,5,True
2035-09-01,Headphones,North,850.97,32,4.3,8,False
2035-09-02,Smartwatch,East,1764.92,21,3.5,1,False
2035-09-03,Smartphone,North,162.23,44,4.1,3,True
2035-09-04,Laptop,West,696.99,20,4.1,8,True
2035-09-05,Laptop,North,1480.94,27,3.9,7,True
2035-09-06,Smartwatch,West,520.76,36,4.0,1,False
2035-09-07,Smartwatch,East,476.94,41,4.8,4,False
2035-09-08,Tablet,West,1737.43,32,3.2,5,True
2035-09-09,Smartphone,North,1270.31,39,4.7,5,True
2035-09-10,Smartwatch,South,1979.14,29,3.9,5,True
2035-09-11,Tablet,West,355.87,46,3.7,4,False
2035-09-12,Tablet,North,776.64,23,3.4,9,True
2035-09-13,Smartwatch,South,691.31,35,4.6,1,False
2035-09-14,Laptop,East,1772.25,15,4.2,7,False
2035-09-15,Smartphone,East,585.06,43,4.5,1,False
